0.000000, 0.000000, 0.000237, 0.000000
0.020944, 0.000711, 0.000948, 0.000711
0.041888, 0.002844, 0.003080, 0.002844
0.062832, 0.006397, 0.006633, 0.006397
0.083776, 0.011366, 0.011601, 0.011366
0.104720, 0.017743, 0.017976, 0.017744
0.125664, 0.025517, 0.025747, 0.025517
0.146608, 0.034668, 0.034894, 0.034669
0.167552, 0.045171, 0.045390, 0.045171
0.188496, 0.056990, 0.057202, 0.056990
0.209440, 0.070081, 0.070283, 0.070081
0.230383, 0.084387, 0.084579, 0.084388
0.251327, 0.099841, 0.100019, 0.099842
0.272271, 0.116359, 0.116520, 0.116360
0.293215, 0.133843, 0.133985, 0.133843
0.314159, 0.152176, 0.152296, 0.152177
0.335103, 0.171225, 0.171318, 0.171226
0.356047, 0.190833, 0.190897, 0.190834
0.376991, 0.210823, 0.210853, 0.210824
0.397935, 0.230992, 0.230984, 0.230993
0.418879, 0.251111, 0.251060, 0.251112
0.439823, 0.270923, 0.270824, 0.270924
0.460767, 0.290138, 0.289986, 0.290140
0.481711, 0.308435, 0.308223, 0.308437
0.502655, 0.325456, 0.325177, 0.325457
0.523599, 0.340804, 0.340453, 0.340806
0.544543, 0.354044, 0.353613, 0.354046
0.565487, 0.364696, 0.364177, 0.364697
0.586431, 0.372235, 0.371622, 0.372237
0.607375, 0.376091, 0.375374, 0.376093
0.628319, 0.375644, 0.374815, 0.375645
0.649262, 0.370223, 0.369275, 0.370225
0.670206, 0.359111, 0.358034, 0.359112
0.691150, 0.341537, 0.340324, 0.341538
0.712094, 0.316683, 0.315326, 0.316684
0.733038, 0.283687, 0.282179, 0.283688
0.753982, 0.241643, 0.239978, 0.241644
0.774926, 0.189611, 0.187785, 0.189611
0.795870, 0.126622, 0.124632, 0.126622
0.816814, 0.051694, 0.049540, 0.051694
0.837758, -0.036160, -0.038476, -0.036161
0.858702, -0.137911, -0.140383, -0.137913
0.879646, -0.254494, -0.257112, -0.254497
0.900590, -0.386781, -0.389530, -0.386786
0.921534, -0.535554, -0.538412, -0.535560
0.942478, -0.701465, -0.704403, -0.701472
0.963422, -0.884996, -0.887979, -0.885005
0.984366, -1.086414, -1.089397, -1.086425
1.005310, -1.305718, -1.308646, -1.305731
1.026254, -1.542578, -1.545387, -1.542594
1.047198, -1.796274, -1.798885, -1.796291
1.068142, -2.065623, -2.067949, -2.065643
1.089085, -2.348912, -2.350852, -2.348934
1.110029, -2.643819, -2.645260, -2.643845
1.130973, -2.947343, -2.948157, -2.947370
1.151917, -3.255725, -3.255777, -3.255755
1.172861, -3.564390, -3.563533, -3.564420
1.193805, -3.867883, -3.865965, -3.867914
1.214749, -4.159839, -4.156704, -4.159869
1.235693, -4.432954, -4.428447, -4.432983
1.256637, -4.679002, -4.672978, -4.679029
1.277581, -4.888879, -4.881205, -4.888901
1.298525, -5.052690, -5.043258, -5.052705
1.319469, -5.159894, -5.148630, -5.159900
1.340413, -5.199506, -5.186380, -5.199500
1.361357, -5.160370, -5.145412, -5.160350
1.382301, -5.031509, -5.014821, -5.031472
1.403245, -4.802555, -4.784322, -4.802498
1.424189, -4.464258, -4.444766, -4.464179
1.445133, -4.009088, -3.988734, -4.008984
1.466077, -3.431895, -3.411197, -3.431766
1.487021, -2.730642, -2.710246, -2.730487
1.507964, -1.907168, -1.887849, -1.906988
1.528908, -0.967962, -0.950619, -0.967761
1.549852, 0.075102, 0.089463, 0.075320
1.570796, 1.204113, 1.214401, 1.204340
1.591740, 2.394623, 2.399701, 2.394850
1.612684, 3.615370, 3.614102, 3.615583
1.633628, 4.828296, 4.819618, 4.828481
1.654572, 5.988964, 5.971952, 5.989101
1.675516, 7.047424, 7.021395, 7.047495
1.696460, 7.949640, 7.914244, 7.949622
1.717404, 8.639496, 8.594823, 8.639370
1.738348, 9.061440, 9.008122, 9.061187
1.759292, 9.163729, 9.103031, 9.163335
1.780236, 8.902228, 8.836120, 8.901686
1.801180, 8.244620, 8.175808, 8.243934
1.822124, 7.174827, 7.106742, 7.174010
1.843068, 5.697346, 5.634073, 5.696428
1.864012, 3.841150, 3.787275, 3.840177
1.884956, 1.662685, 1.623069, 1.661720
1.905900, -0.752506, -0.773048, -0.753382
1.926843, -3.290067, -3.287163, -3.290761
1.947787, -5.809500, -5.779686, -5.809911
1.968731, -8.149633, -8.090864, -8.149658
1.989675, -10.137119, -10.049273, -10.136669
2.010619, -11.597977, -11.483312, -11.596982
2.031563, -12.371839, -12.235329, -12.370271
2.052507, -12.328213, -12.177695, -12.326096
2.073451, -11.383600, -11.229651, -11.381022
2.094395, -9.517883, -9.373380, -9.515009
2.115339, -6.788037, -6.667333, -6.785106
2.136283, -3.336918, -3.254647, -3.334238
2.157227, 0.605123, 0.635587, 0.607195
2.178171, 4.727851, 4.696174, 4.728943
2.199115, 8.659397, 8.560141, 8.659168
2.220059, 11.995617, 11.829947, 11.993810
2.241003, 14.339618, 14.116576, 14.336125
2.261947, 15.348868, 15.085910, 15.343786
2.282891, 14.785475, 14.507985, 14.779148
2.303835, 12.563515, 12.303088, 12.556550
2.324779, 8.786023, 8.577425, 8.779272
2.345723, 3.763767, 3.640679, 3.758253
2.366666, -1.991421, -2.001505, -1.994621
2.387610, -7.803844, -7.684993, -7.803772
2.408554, -12.903184, -12.655805, -12.899194
2.429498, -16.522226, -16.166279, -16.514187
2.450442, -18.013664, -17.589309, -18.002119
2.471386, -16.970612, -16.535483, -16.956859
2.492330, -13.330682, -12.953397, -13.316725
