0.000000, 0.000000, 0.000533, 0.000000
0.031416, 0.001600, 0.002133, 0.001600
0.062832, 0.006397, 0.006928, 0.006397
0.094248, 0.014379, 0.014905, 0.014380
0.125664, 0.025517, 0.026034, 0.025518
0.157080, 0.039753, 0.040253, 0.039754
0.188496, 0.056990, 0.057467, 0.056992
0.219911, 0.077086, 0.077530, 0.077088
0.251327, 0.099841, 0.100240, 0.099844
0.282743, 0.124987, 0.125328, 0.124990
0.314159, 0.152176, 0.152444, 0.152180
0.345575, 0.180969, 0.181147, 0.180973
0.376991, 0.210823, 0.210890, 0.210827
0.408407, 0.241073, 0.241007, 0.241078
0.439823, 0.270923, 0.270699, 0.270929
0.471239, 0.299423, 0.299013, 0.299429
0.502655, 0.325456, 0.324828, 0.325463
0.534071, 0.347717, 0.346838, 0.347724
0.565487, 0.364696, 0.363528, 0.364704
0.596903, 0.374661, 0.373165, 0.374669
0.628319, 0.375644, 0.373778, 0.375652
0.659734, 0.365425, 0.363148, 0.365434
0.691150, 0.341537, 0.338806, 0.341544
0.722566, 0.301258, 0.298037, 0.301265
0.753982, 0.241643, 0.237897, 0.241647
0.785398, 0.159547, 0.155255, 0.159549
0.816814, 0.051694, 0.046847, 0.051692
0.848230, -0.085238, -0.090627, -0.085247
0.879646, -0.254494, -0.260382, -0.254509
0.911062, -0.459063, -0.465373, -0.459088
0.942478, -0.701465, -0.708070, -0.701501
0.973894, -0.983462, -0.990180, -0.983513
1.005310, -1.305718, -1.312298, -1.305784
1.036726, -1.667384, -1.673493, -1.667468
1.068142, -2.065623, -2.070843, -2.065725
1.099557, -2.495084, -2.498904, -2.495205
1.130973, -2.947343, -2.949156, -2.947481
1.162389, -3.410342, -3.409458, -3.410493
1.193805, -3.867883, -3.863546, -3.868040
1.225221, -4.299244, -4.290669, -4.299396
1.256637, -4.679002, -4.665429, -4.679134
1.288053, -4.977189, -4.957957, -4.977281
1.319469, -5.159894, -5.134545, -5.159921
1.350885, -5.190476, -5.158874, -5.190410
1.382301, -5.031509, -4.993986, -5.031319
1.413717, -4.647593, -4.605104, -4.647247
1.445133, -4.009088, -3.963364, -4.008562
1.476549, -3.096761, -3.050430, -3.096042
1.507964, -1.907168, -1.863827, -1.906261
1.539380, -0.458441, -0.422626, -0.457380
1.570796, 1.204113, 1.227100, 1.205258
1.602212, 3.003439, 3.007882, 3.004552
1.633628, 4.828296, 4.808639, 4.829217
1.665044, 6.534272, 6.485927, 6.534795
1.696460, 7.949640, 7.870011, 7.949535
1.727876, 8.887323, 8.776952, 8.886361
1.759292, 9.163729, 9.027437, 9.161731
1.790708, 8.624375, 8.472157, 8.621268
1.822124, 7.174827, 7.022212, 7.170712
1.853540, 4.813731, 4.681268, 4.808951
1.884956, 1.662685, 1.574229, 1.657863
1.916372, -2.014208, -2.034615, -2.018171
1.947787, -5.809500, -5.742127, -5.811502
1.979203, -9.198471, -9.033390, -9.197386
2.010619, -11.597977, -11.340680, -11.592920
2.042035, -12.458732, -12.134523, -12.449413
2.073451, -11.383600, -11.039032, -11.370675
2.104867, -8.254120, -7.953685, -8.239458
2.136283, -3.336918, -3.153703, -3.323620
2.167699, 2.665989, 2.665783, 2.673957
2.199115, 8.659397, 8.436224, 8.658043
2.230531, 13.314914, 12.875753, 13.301501
2.261947, 15.348868, 14.760795, 15.323400
2.293363, 13.880133, 13.270211, 13.846573
2.324779, 8.786023, 8.321454, 8.752616
2.356194, 0.938741, 0.785726, 0.916802
2.387610, -7.803844, -7.536460, -7.802992
2.419026, -14.942449, -14.259454, -14.912026
2.450442, -18.013664, -17.067022, -17.956195
2.481858, -15.463553, -14.539553, -15.393678
2.513274, -7.441181, -6.887332, -7.384115
2.544690, 3.845083, 3.745590, 3.860953
2.576106, 14.517032, 13.686335, 14.472573
2.607522, 20.249430, 18.909654, 20.148056
2.638938, 18.046957, 16.702559, 17.921804
2.670354, 7.907495, 7.179994, 7.815225
2.701770, -6.500284, -6.153957, -6.502019
2.733186, -18.826268, -17.399532, -18.711818
2.764602, -22.708674, -20.771394, -22.511880
2.796017, -15.171279, -13.700338, -14.986637
2.827433, 0.998149, 1.088512, 1.054019
2.858849, 17.648339, 16.084320, 17.506492
2.890265, 25.059250, 22.547101, 24.763221
2.921681, 17.705770, 15.713163, 17.420320
2.953097, -1.301817, -1.363715, -1.370391
2.984513, -20.603630, -18.400533, -20.351444
3.015929, -26.947436, -23.731884, -26.490480
3.047345, -14.479213, -12.511666, -14.132110
3.078761, 9.422243, 8.431217, 9.347598
3.110177, 27.448429, 23.875810, 26.917875
3.141593, 24.597398, 21.068014, 23.975449
3.173009, 1.235751, 0.815603, 1.070665
3.204425, -24.459648, -20.967177, -23.909861
3.235840, -29.778845, -25.093857, -28.895187
3.267256, -7.937702, -6.412559, -7.541947
3.298672, 22.614646, 19.045066, 22.004333
3.330088, 32.393447, 26.747087, 31.224214
3.361504, 9.559811, 7.586346, 9.019783
3.392920, -24.509960, -20.175017, -23.669827
3.424336, -33.465565, -26.967522, -31.964422
3.455752, -5.075504, -3.778623, -4.621507
3.487168, 30.571825, 24.467580, 29.198914
3.518584, 31.081768, 24.325779, 29.316108
3.550000, -6.983175, -5.757999, -6.846840
3.581416, -37.810729, -29.308730, -35.602341
3.612832, -20.065655, -15.097796, -18.543142
3.644247, 25.754546, 19.785217, 24.235604
3.675663, 37.417090, 27.965910, 34.596417
3.707079, -4.444965, -3.636441, -4.428258
3.738495, -41.416169, -30.487896, -38.091413
3.769911, -16.565226, -11.718245, -14.803093
3.801327, 35.303060, 25.560492, 32.274170
3.832743, 32.124400, 22.557164, 28.730692
3.864159, -24.514832, -17.487329, -22.320251
3.895575, -41.437830, -28.534289, -36.736939
3.926991, 13.586880, 9.634650, 12.429776
3.958407, 46.139958, 31.032829, 40.414797
3.989823, -5.246407, -3.860802, -5.031130
4.021239, -48.446938, -31.732466, -41.818104
4.052655, 0.817436, 0.909701, 1.197363
4.084070, 50.038067, 31.825896, 42.448788
4.115486, -0.970284, -0.995260, -1.345435
4.146902, -51.507159, -31.715367, -42.814741
4.178318, 6.222422, 4.160775, 5.680249
4.209734, 52.040385, 30.920069, 42.242107
4.241150, -16.874640, -10.252861, -14.141505
4.272566, -49.190172, -28.093928, -38.828378
4.303982, 32.175201, 18.471699, 25.757590
4.335398, 39.069529, 21.321981, 29.787391
4.366814, -48.711954, -26.620198, -37.531351
4.398230, -17.845792, -9.095459, -12.788316
4.429646, 58.799866, 30.586416, 43.587598
4.461062, -14.452969, -7.738800, -11.208713
4.492477, -51.215519, -25.244532, -36.324643
4.523893, 48.369706, 23.730403, 34.495865
4.555309, 17.924436, 8.112563, 11.687936
4.586725, -62.757377, -28.957515, -42.453985
4.618141, 32.454249, 14.951224, 22.196214
4.649557, 35.859542, 15.390027, 22.678650
4.680973, -65.369905, -27.902906, -41.630336
4.712389, 26.116525, 11.168736, 16.922559
4.743805, 39.874921, 15.717443, 23.531163
4.775221, -68.251715, -26.616168, -40.345060
4.806637, 34.729406, 13.423576, 20.629255
4.838053, 28.954793, 10.229246, 15.460941
4.869469, -69.348960, -24.355255, -37.419742
4.900885, 56.577545, 19.447164, 30.204678
4.932300, -2.893440, -1.295498, -2.242633
4.963716, -52.738653, -16.355349, -25.359229
