-3.920000, -0.701772
-3.840000, -0.642656
-3.760000, -0.579429
-3.680000, -0.512496
-3.600000, -0.442284
-3.520000, -0.369244
-3.440000, -0.293842
-3.360000, -0.216560
-3.280000, -0.137892
-3.200000, -0.058343
-3.120000, 0.021579
-3.040000, 0.101364
-2.960000, 0.180500
-2.880000, 0.258481
-2.800000, 0.334810
-2.720000, 0.408996
-2.640000, 0.480566
-2.560000, 0.549063
-2.480000, 0.614047
-2.400000, 0.675103
-2.320000, 0.731841
-2.240000, 0.783898
-2.160000, 0.830940
-2.080000, 0.872667
-2.000000, 0.908813
-1.920000, 0.939144
-1.840000, 0.963469
-1.760000, 0.981631
-1.680000, 0.993513
-1.600000, 0.999041
-1.520000, 0.998178
-1.440000, 0.990930
-1.360000, 0.977343
-1.280000, 0.957505
-1.200000, 0.931542
-1.120000, 0.899620
-1.040000, 0.861944
-0.960000, 0.818755
-0.880000, 0.770328
-0.800000, 0.716974
-0.720000, 0.659033
-0.640000, 0.596877
-0.560000, 0.530903
-0.480000, 0.461533
-0.400000, 0.389211
-0.320000, 0.314399
-0.240000, 0.237576
-0.160000, 0.159233
-0.080000, 0.079872
0.000000, 0.000000
0.080000, -0.079872
0.160000, -0.159233
0.240000, -0.237576
0.320000, -0.314399
0.400000, -0.389211
0.480000, -0.461533
0.560000, -0.530903
0.640000, -0.596877
0.720000, -0.659033
0.800000, -0.716974
0.880000, -0.770328
0.960000, -0.818755
1.040000, -0.861944
1.120000, -0.899620
1.200000, -0.931542
1.280000, -0.957505
1.360000, -0.977343
1.440000, -0.990930
1.520000, -0.998178
1.600000, -0.999041
1.680000, -0.993513
1.760000, -0.981631
1.840000, -0.963469
1.920000, -0.939144
2.000000, -0.908813
2.080000, -0.872667
2.160000, -0.830940
2.240000, -0.783898
2.320000, -0.731841
2.400000, -0.675103
2.480000, -0.614047
2.560000, -0.549063
2.640000, -0.480566
2.720000, -0.408996
2.800000, -0.334810
2.880000, -0.258481
2.960000, -0.180500
3.040000, -0.101364
3.120000, -0.021579
3.200000, 0.058343
3.280000, 0.137892
3.360000, 0.216560
3.440000, 0.293842
3.520000, 0.369244
3.600000, 0.442284
3.680000, 0.512496
3.760000, 0.579429
3.840000, 0.642656
3.920000, 0.701772
