0.000000, 0.000000
0.006250, 0.099750
0.012500, 0.198263
0.018750, 0.292939
0.025000, 0.382371
0.031250, 0.465657
0.037500, 0.542377
0.043750, 0.612492
0.050000, 0.676236
0.056250, 0.734006
0.062500, 0.786287
0.068750, 0.833588
0.075000, 0.876415
0.081250, 0.915244
0.087500, 0.950511
0.093750, 0.982611
0.100000, 1.011897
0.106250, 1.038679
0.112500, 1.063233
0.118750, 1.085799
0.125000, 1.106589
0.131250, 1.125788
0.137500, 1.143561
0.143750, 1.160050
0.150000, 1.175381
0.156250, 1.189665
0.162500, 1.203000
0.168750, 1.215475
0.175000, 1.227165
0.181250, 1.238140
0.187500, 1.248460
0.193750, 1.258181
0.200000, 1.267351
0.206250, 1.276015
0.212500, 1.284212
0.218750, 1.291977
0.225000, 1.299344
0.231250, 1.306341
0.237500, 1.312994
0.243750, 1.319329
0.250000, 1.325366
0.256250, 1.331125
0.262500, 1.336626
0.268750, 1.341885
0.275000, 1.346916
0.281250, 1.351735
0.287500, 1.356355
0.293750, 1.360786
0.300000, 1.365041
0.306250, 1.369129
0.312500, 1.373060
0.318750, 1.376843
0.325000, 1.380486
0.331250, 1.383996
0.337500, 1.387380
0.343750, 1.390645
0.350000, 1.393798
0.356250, 1.396843
0.362500, 1.399786
0.368750, 1.402633
0.375000, 1.405387
0.381250, 1.408053
0.387500, 1.410635
0.393750, 1.413137
0.400000, 1.415563
0.406250, 1.417916
0.412500, 1.420200
0.418750, 1.422416
0.425000, 1.424569
0.431250, 1.426661
0.437500, 1.428694
0.443750, 1.430671
0.450000, 1.432595
0.456250, 1.434466
0.462500, 1.436288
0.468750, 1.438062
0.475000, 1.439790
0.481250, 1.441474
0.487500, 1.443115
0.493750, 1.444716
0.500000, 1.446277
0.506250, 1.447800
0.512500, 1.449287
0.518750, 1.450738
0.525000, 1.452155
0.531250, 1.453539
0.537500, 1.454892
0.543750, 1.456213
0.550000, 1.457505
0.556250, 1.458769
0.562500, 1.460005
0.568750, 1.461213
0.575000, 1.462396
0.581250, 1.463554
0.587500, 1.464687
0.593750, 1.465797
0.600000, 1.466884
0.606250, 1.467948
0.612500, 1.468991
0.618750, 1.470014
0.625000, 1.471016
0.631250, 1.471998
0.637500, 1.472961
0.643750, 1.473906
0.650000, 1.474833
0.656250, 1.475742
0.662500, 1.476634
0.668750, 1.477510
0.675000, 1.478369
0.681250, 1.479213
0.687500, 1.480042
0.693750, 1.480856
0.700000, 1.481655
0.706250, 1.482441
0.712500, 1.483212
0.718750, 1.483971
0.725000, 1.484716
0.731250, 1.485449
0.737500, 1.486169
0.743750, 1.486878
0.750000, 1.487574
0.756250, 1.488259
0.762500, 1.488933
0.768750, 1.489597
0.775000, 1.490249
0.781250, 1.490891
0.787500, 1.491523
0.793750, 1.492145
0.800000, 1.492758
0.806250, 1.493361
0.812500, 1.493955
0.818750, 1.494539
0.825000, 1.495115
0.831250, 1.495682
0.837500, 1.496241
