0.000000, 0.000000
0.012500, 0.200000
0.025000, 0.392106
0.037500, 0.562901
0.050000, 0.705946
0.062500, 0.821770
0.075000, 0.914502
0.087500, 0.988967
0.100000, 1.049369
0.112500, 1.098993
0.125000, 1.140306
0.137500, 1.175137
0.150000, 1.204846
0.162500, 1.230455
0.175000, 1.252741
0.187500, 1.272300
0.200000, 1.289597
0.212500, 1.304999
0.225000, 1.318799
0.237500, 1.331233
0.250000, 1.342493
0.262500, 1.352738
0.275000, 1.362098
0.287500, 1.370683
0.300000, 1.378586
0.312500, 1.385884
0.325000, 1.392645
0.337500, 1.398926
0.350000, 1.404776
0.362500, 1.410238
0.375000, 1.415350
0.387500, 1.420144
0.400000, 1.424649
0.412500, 1.428890
0.425000, 1.432891
0.437500, 1.436670
0.450000, 1.440247
0.462500, 1.443636
0.475000, 1.446852
0.487500, 1.449909
0.500000, 1.452818
0.512500, 1.455589
0.525000, 1.458231
0.537500, 1.460755
0.550000, 1.463167
0.562500, 1.465475
0.575000, 1.467685
0.587500, 1.469804
0.600000, 1.471837
0.612500, 1.473789
0.625000, 1.475665
0.637500, 1.477470
0.650000, 1.479207
0.662500, 1.480880
0.675000, 1.482493
0.687500, 1.484048
0.700000, 1.485549
0.712500, 1.486999
0.725000, 1.488400
0.737500, 1.489755
0.750000, 1.491066
0.762500, 1.492334
0.775000, 1.493563
0.787500, 1.494754
0.800000, 1.495908
0.812500, 1.497028
0.825000, 1.498114
0.837500, 1.499169
0.850000, 1.500193
0.862500, 1.501188
0.875000, 1.502156
0.887500, 1.503097
0.900000, 1.504012
0.912500, 1.504903
0.925000, 1.505770
0.937500, 1.506614
0.950000, 1.507437
0.962500, 1.508239
0.975000, 1.509020
0.987500, 1.509783
1.000000, 1.510526
1.012500, 1.511252
1.025000, 1.511960
1.037500, 1.512652
1.050000, 1.513327
1.062500, 1.513987
1.075000, 1.514632
1.087500, 1.515262
1.100000, 1.515878
1.112500, 1.516481
1.125000, 1.517070
1.137500, 1.517647
1.150000, 1.518211
1.162500, 1.518764
1.175000, 1.519305
1.187500, 1.519835
1.200000, 1.520354
1.212500, 1.520862
1.225000, 1.521360
1.237500, 1.521849
1.250000, 1.522328
1.262500, 1.522797
1.275000, 1.523257
1.287500, 1.523709
1.300000, 1.524152
1.312500, 1.524587
1.325000, 1.525014
1.337500, 1.525433
1.350000, 1.525844
1.362500, 1.526248
1.375000, 1.526645
1.387500, 1.527034
1.400000, 1.527417
1.412500, 1.527793
1.425000, 1.528163
1.437500, 1.528526
1.450000, 1.528883
1.462500, 1.529234
1.475000, 1.529580
1.487500, 1.529919
1.500000, 1.530253
1.512500, 1.530582
1.525000, 1.530905
1.537500, 1.531223
1.550000, 1.531536
1.562500, 1.531844
1.575000, 1.532148
1.587500, 1.532446
1.600000, 1.532740
1.612500, 1.533030
1.625000, 1.533315
1.637500, 1.533596
1.650000, 1.533872
1.662500, 1.534145
1.675000, 1.534413
1.687500, 1.534678
1.700000, 1.534939
1.712500, 1.535196
1.725000, 1.535449
1.737500, 1.535699
1.750000, 1.535945
1.762500, 1.536188
1.775000, 1.536428
1.787500, 1.536664
1.800000, 1.536897
1.812500, 1.537126
1.825000, 1.537353
1.837500, 1.537577
1.850000, 1.537797
1.862500, 1.538015
1.875000, 1.538230
1.887500, 1.538442
1.900000, 1.538651
1.912500, 1.538858
1.925000, 1.539062
1.937500, 1.539263
1.950000, 1.539462
1.962500, 1.539658
1.975000, 1.539852
1.987500, 1.540043
2.000000, 1.540232
