0.000000, 0.000000
0.050000, 0.800000
0.100000, 1.033058
0.150000, 1.169072
0.200000, 1.256168
0.250000, 1.314746
0.300000, 1.356001
0.350000, 1.386292
0.400000, 1.409333
0.450000, 1.427384
0.500000, 1.441876
0.550000, 1.453750
0.600000, 1.463648
0.650000, 1.472019
0.700000, 1.479188
0.750000, 1.485395
0.800000, 1.490820
0.850000, 1.495601
0.900000, 1.499845
0.950000, 1.503638
1.000000, 1.507048
1.050000, 1.510130
1.100000, 1.512928
1.150000, 1.515480
1.200000, 1.517818
1.250000, 1.519966
1.300000, 1.521948
1.350000, 1.523781
1.400000, 1.525481
1.450000, 1.527063
1.500000, 1.528539
1.550000, 1.529919
1.600000, 1.531211
1.650000, 1.532424
1.700000, 1.533566
1.750000, 1.534641
1.800000, 1.535656
1.850000, 1.536616
1.900000, 1.537525
1.950000, 1.538386
2.000000, 1.539205
