5.000000, 5.000000
4.786768, 4.115105
4.612704, 3.326667
4.473572, 2.622739
4.365663, 1.992813
4.285732, 1.427621
4.230938, 0.919000
4.198802, 0.459752
4.187162, 0.043531
4.194135, -0.335259
4.218083, -0.681557
4.257590, -0.999726
4.311427, -1.293616
4.378539, -1.566635
4.458020, -1.821795
4.549095, -2.061766
4.651109, -2.288913
4.763512, -2.505339
4.885846, -2.712909
5.017735, -2.913289
5.158877, -3.107961
5.309037, -3.298255
5.468039, -3.485360
5.635757, -3.670347
5.812115, -3.854181
5.997082, -4.037737
6.190661, -4.221811
6.392896, -4.407129
6.603859, -4.594356
6.823656, -4.784108
7.052418, -4.976955
7.290302, -5.173429
7.537491, -5.374031
