5.000000, 5.000000
4.888200, 4.544687
4.786767, 4.115103
4.695117, 3.709608
4.612703, 3.326664
4.539014, 2.964826
4.473572, 2.622741
4.415929, 2.299136
4.365665, 1.992819
4.322389, 1.702667
4.285735, 1.427630
4.255359, 1.166720
4.230942, 0.919011
4.212184, 0.683631
4.198807, 0.459764
4.190549, 0.246642
4.187167, 0.043545
4.188434, -0.150205
4.194140, -0.335244
4.204086, -0.512170
4.218089, -0.681543
4.235978, -0.843891
4.257595, -0.999711
4.282792, -1.149469
4.311433, -1.293602
4.343389, -1.432523
4.378544, -1.566621
4.416790, -1.696259
4.458024, -1.821782
4.502156, -1.943511
4.549099, -2.061753
4.598776, -2.176793
4.651114, -2.288901
4.706047, -2.398333
4.763516, -2.505327
4.823467, -2.610111
4.885850, -2.712898
4.950620, -2.813891
5.017738, -2.913279
5.087169, -3.011242
5.158881, -3.107952
5.232846, -3.203569
5.309041, -3.298246
5.387445, -3.392128
5.468041, -3.485352
5.550817, -3.578047
5.635759, -3.670339
5.722861, -3.762344
5.812118, -3.854174
5.903525, -3.945936
5.997084, -4.037731
6.092795, -4.129657
6.190663, -4.221805
6.290695, -4.314266
6.392897, -4.407123
6.497282, -4.500459
6.603861, -4.594351
6.712647, -4.688875
6.823657, -4.784103
6.936908, -4.880106
7.052419, -4.976951
7.170210, -5.074703
7.290303, -5.173425
7.412722, -5.273180
7.537492, -5.374027
